"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"pH_XGB-PCA - Sulfate_XGB-PCA",1.86826388080781e-05,"pH_XGB-PCA","Sulfate_XGB-PCA","pH","Sulfate","XGB-PCA","XGB-PCA"
"Phosphorus_DL - Sulfate_XGB-PCA",0.198462794494218,"Phosphorus_DL","Sulfate_XGB-PCA","Phosphorus","Sulfate","DL","XGB-PCA"
"Phosphorus_PLS - Sulfate_XGB-PCA",0.0878632581524957,"Phosphorus_PLS","Sulfate_XGB-PCA","Phosphorus","Sulfate","PLS","XGB-PCA"
"Phosphorus_RF-PCA - Sulfate_XGB-PCA",0.076527938426951,"Phosphorus_RF-PCA","Sulfate_XGB-PCA","Phosphorus","Sulfate","RF-PCA","XGB-PCA"
"Phosphorus_XGB-PCA - Sulfate_XGB-PCA",0.10710146284354,"Phosphorus_XGB-PCA","Sulfate_XGB-PCA","Phosphorus","Sulfate","XGB-PCA","XGB-PCA"
"Potassium_DL - Sulfate_XGB-PCA",0.10100962412386,"Potassium_DL","Sulfate_XGB-PCA","Potassium","Sulfate","DL","XGB-PCA"
"Potassium_PLS - Sulfate_XGB-PCA",0.209821278850281,"Potassium_PLS","Sulfate_XGB-PCA","Potassium","Sulfate","PLS","XGB-PCA"
"Potassium_RF-PCA - Sulfate_XGB-PCA",0.0884103305980908,"Potassium_RF-PCA","Sulfate_XGB-PCA","Potassium","Sulfate","RF-PCA","XGB-PCA"
"Potassium_XGB-PCA - Sulfate_XGB-PCA",0.0739615314065208,"Potassium_XGB-PCA","Sulfate_XGB-PCA","Potassium","Sulfate","XGB-PCA","XGB-PCA"
"Sulfate_DL - Sulfate_XGB-PCA",0.464554780280227,"Sulfate_DL","Sulfate_XGB-PCA","Sulfate","Sulfate","DL","XGB-PCA"
"Sulfate_PLS - Sulfate_XGB-PCA",0.354949445461635,"Sulfate_PLS","Sulfate_XGB-PCA","Sulfate","Sulfate","PLS","XGB-PCA"
"Sulfate_RF-PCA - Sulfate_XGB-PCA",0.384275975572923,"Sulfate_RF-PCA","Sulfate_XGB-PCA","Sulfate","Sulfate","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Zinc_DL",0.0180818624167333,"Ammonium-N_DL","Zinc_DL","Ammonium-N","Zinc","DL","DL"
"Ammonium-N_PLS - Zinc_DL",0.0221108965302265,"Ammonium-N_PLS","Zinc_DL","Ammonium-N","Zinc","PLS","DL"
"Ammonium-N_RF-PCA - Zinc_DL",0.0193337515282899,"Ammonium-N_RF-PCA","Zinc_DL","Ammonium-N","Zinc","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Zinc_DL",0.015008302485079,"Ammonium-N_XGB-PCA","Zinc_DL","Ammonium-N","Zinc","XGB-PCA","DL"
"Boron_DL - Zinc_DL",0.0156686742814926,"Boron_DL","Zinc_DL","Boron","Zinc","DL","DL"
"Boron_PLS - Zinc_DL",0.00741963754277762,"Boron_PLS","Zinc_DL","Boron","Zinc","PLS","DL"
"Boron_RF-PCA - Zinc_DL",0.00860900454940522,"Boron_RF-PCA","Zinc_DL","Boron","Zinc","RF-PCA","DL"
"Boron_XGB-PCA - Zinc_DL",0.0174611789307308,"Boron_XGB-PCA","Zinc_DL","Boron","Zinc","XGB-PCA","DL"
"Calcium_DL - Zinc_DL",5.09586045231517e-06,"Calcium_DL","Zinc_DL","Calcium","Zinc","DL","DL"
"Calcium_PLS - Zinc_DL",2.09009568263997e-05,"Calcium_PLS","Zinc_DL","Calcium","Zinc","PLS","DL"
"Calcium_RF-PCA - Zinc_DL",6.08699015360035e-06,"Calcium_RF-PCA","Zinc_DL","Calcium","Zinc","RF-PCA","DL"
"Calcium_XGB-PCA - Zinc_DL",2.01209405225669e-05,"Calcium_XGB-PCA","Zinc_DL","Calcium","Zinc","XGB-PCA","DL"
"Copper_DL - Zinc_DL",0.0146417970524467,"Copper_DL","Zinc_DL","Copper","Zinc","DL","DL"
"Copper_PLS - Zinc_DL",0.0122232778103141,"Copper_PLS","Zinc_DL","Copper","Zinc","PLS","DL"
"Copper_RF-PCA - Zinc_DL",0.00836079070335208,"Copper_RF-PCA","Zinc_DL","Copper","Zinc","RF-PCA","DL"
"Copper_XGB-PCA - Zinc_DL",0.011556981297885,"Copper_XGB-PCA","Zinc_DL","Copper","Zinc","XGB-PCA","DL"
"Iron_DL - Zinc_DL",0.177649902755312,"Iron_DL","Zinc_DL","Iron","Zinc","DL","DL"
"Iron_PLS - Zinc_DL",0.328399397890309,"Iron_PLS","Zinc_DL","Iron","Zinc","PLS","DL"
"Iron_RF-PCA - Zinc_DL",0.362437777960079,"Iron_RF-PCA","Zinc_DL","Iron","Zinc","RF-PCA","DL"
"Iron_XGB-PCA - Zinc_DL",0.281704631285968,"Iron_XGB-PCA","Zinc_DL","Iron","Zinc","XGB-PCA","DL"
"Magnesium_DL - Zinc_DL",0.00286530886709299,"Magnesium_DL","Zinc_DL","Magnesium","Zinc","DL","DL"
"Magnesium_PLS - Zinc_DL",0.00687648014089349,"Magnesium_PLS","Zinc_DL","Magnesium","Zinc","PLS","DL"
"Magnesium_RF-PCA - Zinc_DL",0.00205326019231895,"Magnesium_RF-PCA","Zinc_DL","Magnesium","Zinc","RF-PCA","DL"
"Magnesium_XGB-PCA - Zinc_DL",0.00347466100531729,"Magnesium_XGB-PCA","Zinc_DL","Magnesium","Zinc","XGB-PCA","DL"
"Manganese_DL - Zinc_DL",0.313870355069815,"Manganese_DL","Zinc_DL","Manganese","Zinc","DL","DL"
"Manganese_PLS - Zinc_DL",0.414661649736484,"Manganese_PLS","Zinc_DL","Manganese","Zinc","PLS","DL"
"Manganese_RF-PCA - Zinc_DL",0.375900146321264,"Manganese_RF-PCA","Zinc_DL","Manganese","Zinc","RF-PCA","DL"
"Manganese_XGB-PCA - Zinc_DL",0.499609978272083,"Manganese_XGB-PCA","Zinc_DL","Manganese","Zinc","XGB-PCA","DL"
"Molybdenum_DL - Zinc_DL",0.000334844027294945,"Molybdenum_DL","Zinc_DL","Molybdenum","Zinc","DL","DL"
"Molybdenum_PLS - Zinc_DL",0.000162332292940025,"Molybdenum_PLS","Zinc_DL","Molybdenum","Zinc","PLS","DL"
"Molybdenum_RF-PCA - Zinc_DL",0.00028790714715631,"Molybdenum_RF-PCA","Zinc_DL","Molybdenum","Zinc","RF-PCA","DL"
"Molybdenum_XGB-PCA - Zinc_DL",0.000279692574340627,"Molybdenum_XGB-PCA","Zinc_DL","Molybdenum","Zinc","XGB-PCA","DL"
"Nitrate-N_DL - Zinc_DL",1.0989368640876e-10,"Nitrate-N_DL","Zinc_DL","Nitrate-N","Zinc","DL","DL"
"Nitrate-N_PLS - Zinc_DL",3.01898152031385e-10,"Nitrate-N_PLS","Zinc_DL","Nitrate-N","Zinc","PLS","DL"
"Nitrate-N_RF-PCA - Zinc_DL",2.98770072237726e-09,"Nitrate-N_RF-PCA","Zinc_DL","Nitrate-N","Zinc","RF-PCA","DL"
"Nitrate-N_XGB-PCA - Zinc_DL",1.59447717619137e-09,"Nitrate-N_XGB-PCA","Zinc_DL","Nitrate-N","Zinc","XGB-PCA","DL"
"pH_DL - Zinc_DL",0.123728599848092,"pH_DL","Zinc_DL","pH","Zinc","DL","DL"
"pH_PLS - Zinc_DL",0.150031563528447,"pH_PLS","Zinc_DL","pH","Zinc","PLS","DL"
"pH_RF-PCA - Zinc_DL",0.233351874983405,"pH_RF-PCA","Zinc_DL","pH","Zinc","RF-PCA","DL"
"pH_XGB-PCA - Zinc_DL",0.170988622054346,"pH_XGB-PCA","Zinc_DL","pH","Zinc","XGB-PCA","DL"
"Phosphorus_DL - Zinc_DL",1.18763518797672e-05,"Phosphorus_DL","Zinc_DL","Phosphorus","Zinc","DL","DL"
"Phosphorus_PLS - Zinc_DL",9.98364228098154e-05,"Phosphorus_PLS","Zinc_DL","Phosphorus","Zinc","PLS","DL"
"Phosphorus_RF-PCA - Zinc_DL",0.000133882859499844,"Phosphorus_RF-PCA","Zinc_DL","Phosphorus","Zinc","RF-PCA","DL"
"Phosphorus_XGB-PCA - Zinc_DL",6.3715908601581e-05,"Phosphorus_XGB-PCA","Zinc_DL","Phosphorus","Zinc","XGB-PCA","DL"
"Potassium_DL - Zinc_DL",1.08162010868949e-10,"Potassium_DL","Zinc_DL","Potassium","Zinc","DL","DL"
"Potassium_PLS - Zinc_DL",2.04511446132133e-09,"Potassium_PLS","Zinc_DL","Potassium","Zinc","PLS","DL"
"Potassium_RF-PCA - Zinc_DL",6.63390197052609e-11,"Potassium_RF-PCA","Zinc_DL","Potassium","Zinc","RF-PCA","DL"
"Potassium_XGB-PCA - Zinc_DL",3.50676406248467e-11,"Potassium_XGB-PCA","Zinc_DL","Potassium","Zinc","XGB-PCA","DL"
"Sulfate_DL - Zinc_DL",3.10618074884586e-07,"Sulfate_DL","Zinc_DL","Sulfate","Zinc","DL","DL"
"Sulfate_PLS - Zinc_DL",1.29148202828281e-06,"Sulfate_PLS","Zinc_DL","Sulfate","Zinc","PLS","DL"
"Sulfate_RF-PCA - Zinc_DL",3.98667917023722e-08,"Sulfate_RF-PCA","Zinc_DL","Sulfate","Zinc","RF-PCA","DL"
"Sulfate_XGB-PCA - Zinc_DL",1.95322338620989e-07,"Sulfate_XGB-PCA","Zinc_DL","Sulfate","Zinc","XGB-PCA","DL"
"Ammonium-N_DL - Zinc_PLS",0.00481569354016856,"Ammonium-N_DL","Zinc_PLS","Ammonium-N","Zinc","DL","PLS"
"Ammonium-N_PLS - Zinc_PLS",0.0061106286888004,"Ammonium-N_PLS","Zinc_PLS","Ammonium-N","Zinc","PLS","PLS"
"Ammonium-N_RF-PCA - Zinc_PLS",0.00521232424459403,"Ammonium-N_RF-PCA","Zinc_PLS","Ammonium-N","Zinc","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Zinc_PLS",0.0038657102800735,"Ammonium-N_XGB-PCA","Zinc_PLS","Ammonium-N","Zinc","XGB-PCA","PLS"
"Boron_DL - Zinc_PLS",0.0485524073153814,"Boron_DL","Zinc_PLS","Boron","Zinc","DL","PLS"
"Boron_PLS - Zinc_PLS",0.0260340686251538,"Boron_PLS","Zinc_PLS","Boron","Zinc","PLS","PLS"
"Boron_RF-PCA - Zinc_PLS",0.0294921072320487,"Boron_RF-PCA","Zinc_PLS","Boron","Zinc","RF-PCA","PLS"
"Boron_XGB-PCA - Zinc_PLS",0.0530958731961913,"Boron_XGB-PCA","Zinc_PLS","Boron","Zinc","XGB-PCA","PLS"
"Calcium_DL - Zinc_PLS",4.6293451441318e-07,"Calcium_DL","Zinc_PLS","Calcium","Zinc","DL","PLS"
"Calcium_PLS - Zinc_PLS",2.20568127919463e-06,"Calcium_PLS","Zinc_PLS","Calcium","Zinc","PLS","PLS"
"Calcium_RF-PCA - Zinc_PLS",5.63220211624692e-07,"Calcium_RF-PCA","Zinc_PLS","Calcium","Zinc","RF-PCA","PLS"
"Calcium_XGB-PCA - Zinc_PLS",2.1145392522718e-06,"Calcium_XGB-PCA","Zinc_PLS","Calcium","Zinc","XGB-PCA","PLS"
"Copper_DL - Zinc_PLS",0.0459037196159407,"Copper_DL","Zinc_PLS","Copper","Zinc","DL","PLS"
"Copper_PLS - Zinc_PLS",0.0395160708006689,"Copper_PLS","Zinc_PLS","Copper","Zinc","PLS","PLS"
"Copper_RF-PCA - Zinc_PLS",0.0287779642256504,"Copper_RF-PCA","Zinc_PLS","Copper","Zinc","RF-PCA","PLS"
"Copper_XGB-PCA - Zinc_PLS",0.0377152575624896,"Copper_XGB-PCA","Zinc_PLS","Copper","Zinc","XGB-PCA","PLS"
"Iron_DL - Zinc_PLS",0.333361343686795,"Iron_DL","Zinc_PLS","Iron","Zinc","DL","PLS"
"Iron_PLS - Zinc_PLS",0.480311898140364,"Iron_PLS","Zinc_PLS","Iron","Zinc","PLS","PLS"
"Iron_RF-PCA - Zinc_PLS",0.443635679276098,"Iron_RF-PCA","Zinc_PLS","Iron","Zinc","RF-PCA","PLS"
"Iron_XGB-PCA - Zinc_PLS",0.46649760179134,"Iron_XGB-PCA","Zinc_PLS","Iron","Zinc","XGB-PCA","PLS"
"Magnesium_DL - Zinc_PLS",0.000563939564307751,"Magnesium_DL","Zinc_PLS","Magnesium","Zinc","DL","PLS"
"Magnesium_PLS - Zinc_PLS",0.00155142843307123,"Magnesium_PLS","Zinc_PLS","Magnesium","Zinc","PLS","PLS"
"Magnesium_RF-PCA - Zinc_PLS",0.000384707714758008,"Magnesium_RF-PCA","Zinc_PLS","Magnesium","Zinc","RF-PCA","PLS"
"Magnesium_XGB-PCA - Zinc_PLS",0.000704085229380396,"Magnesium_XGB-PCA","Zinc_PLS","Magnesium","Zinc","XGB-PCA","PLS"
"Manganese_DL - Zinc_PLS",0.163884557406059,"Manganese_DL","Zinc_PLS","Manganese","Zinc","DL","PLS"
"Manganese_PLS - Zinc_PLS",0.390453029152624,"Manganese_PLS","Zinc_PLS","Manganese","Zinc","PLS","PLS"
"Manganese_RF-PCA - Zinc_PLS",0.429580768443234,"Manganese_RF-PCA","Zinc_PLS","Manganese","Zinc","RF-PCA","PLS"
"Manganese_XGB-PCA - Zinc_PLS",0.311101553659769,"Manganese_XGB-PCA","Zinc_PLS","Manganese","Zinc","XGB-PCA","PLS"
"Molybdenum_DL - Zinc_PLS",0.00181880491319609,"Molybdenum_DL","Zinc_PLS","Molybdenum","Zinc","DL","PLS"
"Molybdenum_PLS - Zinc_PLS",0.000964103873329309,"Molybdenum_PLS","Zinc_PLS","Molybdenum","Zinc","PLS","PLS"
"Molybdenum_RF-PCA - Zinc_PLS",0.00159376203802303,"Molybdenum_RF-PCA","Zinc_PLS","Molybdenum","Zinc","RF-PCA","PLS"
"Molybdenum_XGB-PCA - Zinc_PLS",0.00155388997856735,"Molybdenum_XGB-PCA","Zinc_PLS","Molybdenum","Zinc","XGB-PCA","PLS"
"Nitrate-N_DL - Zinc_PLS",3.94463379450682e-12,"Nitrate-N_DL","Zinc_PLS","Nitrate-N","Zinc","DL","PLS"
"Nitrate-N_PLS - Zinc_PLS",1.16934281411165e-11,"Nitrate-N_PLS","Zinc_PLS","Nitrate-N","Zinc","PLS","PLS"
"Nitrate-N_RF-PCA - Zinc_PLS",1.38482338821216e-10,"Nitrate-N_RF-PCA","Zinc_PLS","Nitrate-N","Zinc","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - Zinc_PLS",7.0286120179457e-11,"Nitrate-N_XGB-PCA","Zinc_PLS","Nitrate-N","Zinc","XGB-PCA","PLS"
"pH_DL - Zinc_PLS",0.0494453220010494,"pH_DL","Zinc_PLS","pH","Zinc","DL","PLS"
"pH_PLS - Zinc_PLS",0.063007616072628,"pH_PLS","Zinc_PLS","pH","Zinc","PLS","PLS"
"pH_RF-PCA - Zinc_PLS",0.110936891729023,"pH_RF-PCA","Zinc_PLS","pH","Zinc","RF-PCA","PLS"
"pH_XGB-PCA - Zinc_PLS",0.0743731785675993,"pH_XGB-PCA","Zinc_PLS","pH","Zinc","XGB-PCA","PLS"
"Phosphorus_DL - Zinc_PLS",1.17896692643356e-06,"Phosphorus_DL","Zinc_PLS","Phosphorus","Zinc","DL","PLS"
"Phosphorus_PLS - Zinc_PLS",1.25923509345158e-05,"Phosphorus_PLS","Zinc_PLS","Phosphorus","Zinc","PLS","PLS"
"Phosphorus_RF-PCA - Zinc_PLS",1.74907276893306e-05,"Phosphorus_RF-PCA","Zinc_PLS","Phosphorus","Zinc","RF-PCA","PLS"
"Phosphorus_XGB-PCA - Zinc_PLS",7.62390205451305e-06,"Phosphorus_XGB-PCA","Zinc_PLS","Phosphorus","Zinc","XGB-PCA","PLS"
"Potassium_DL - Zinc_PLS",3.87788841428622e-12,"Potassium_DL","Zinc_PLS","Potassium","Zinc","DL","PLS"
"Potassium_PLS - Zinc_PLS",9.19539282283755e-11,"Potassium_PLS","Zinc_PLS","Potassium","Zinc","PLS","PLS"
"Potassium_RF-PCA - Zinc_PLS",2.29391013760881e-12,"Potassium_RF-PCA","Zinc_PLS","Potassium","Zinc","RF-PCA","PLS"
"Potassium_XGB-PCA - Zinc_PLS",1.15737071169911e-12,"Potassium_XGB-PCA","Zinc_PLS","Potassium","Zinc","XGB-PCA","PLS"
"Sulfate_DL - Zinc_PLS",2.1483259408793e-08,"Sulfate_DL","Zinc_PLS","Sulfate","Zinc","DL","PLS"
"Sulfate_PLS - Zinc_PLS",1.02262531068154e-07,"Sulfate_PLS","Zinc_PLS","Sulfate","Zinc","PLS","PLS"
"Sulfate_RF-PCA - Zinc_PLS",2.29437212396234e-09,"Sulfate_RF-PCA","Zinc_PLS","Sulfate","Zinc","RF-PCA","PLS"
"Sulfate_XGB-PCA - Zinc_PLS",1.29455654289505e-08,"Sulfate_XGB-PCA","Zinc_PLS","Sulfate","Zinc","XGB-PCA","PLS"
"Zinc_DL - Zinc_PLS",0.310756199655991,"Zinc_DL","Zinc_PLS","Zinc","Zinc","DL","PLS"
"Ammonium-N_DL - Zinc_RF-PCA",0.0021872018271597,"Ammonium-N_DL","Zinc_RF-PCA","Ammonium-N","Zinc","DL","RF-PCA"
"Ammonium-N_PLS - Zinc_RF-PCA",0.00283116651295001,"Ammonium-N_PLS","Zinc_RF-PCA","Ammonium-N","Zinc","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Zinc_RF-PCA",0.00238294489365762,"Ammonium-N_RF-PCA","Zinc_RF-PCA","Ammonium-N","Zinc","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Zinc_RF-PCA",0.00172444633337644,"Ammonium-N_XGB-PCA","Zinc_RF-PCA","Ammonium-N","Zinc","XGB-PCA","RF-PCA"
"Boron_DL - Zinc_RF-PCA",0.0810528258207988,"Boron_DL","Zinc_RF-PCA","Boron","Zinc","DL","RF-PCA"
"Boron_PLS - Zinc_RF-PCA",0.0463290182080315,"Boron_PLS","Zinc_RF-PCA","Boron","Zinc","PLS","RF-PCA"
"Boron_RF-PCA - Zinc_RF-PCA",0.0518386952964319,"Boron_RF-PCA","Zinc_RF-PCA","Boron","Zinc","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Zinc_RF-PCA",0.0877853115027283,"Boron_XGB-PCA","Zinc_RF-PCA","Boron","Zinc","XGB-PCA","RF-PCA"
"Calcium_DL - Zinc_RF-PCA",1.18430778643092e-07,"Calcium_DL","Zinc_RF-PCA","Calcium","Zinc","DL","RF-PCA"
"Calcium_PLS - Zinc_RF-PCA",6.11034321899162e-07,"Calcium_PLS","Zinc_RF-PCA","Calcium","Zinc","PLS","RF-PCA"
"Calcium_RF-PCA - Zinc_RF-PCA",1.45498543567665e-07,"Calcium_RF-PCA","Zinc_RF-PCA","Calcium","Zinc","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Zinc_RF-PCA",5.84489792015221e-07,"Calcium_XGB-PCA","Zinc_RF-PCA","Calcium","Zinc","XGB-PCA","RF-PCA"
"Copper_DL - Zinc_RF-PCA",0.0770916403884917,"Copper_DL","Zinc_RF-PCA","Copper","Zinc","DL","RF-PCA"
"Copper_PLS - Zinc_RF-PCA",0.0674181034771205,"Copper_PLS","Zinc_RF-PCA","Copper","Zinc","PLS","RF-PCA"
"Copper_RF-PCA - Zinc_RF-PCA",0.0507071726346735,"Copper_RF-PCA","Zinc_RF-PCA","Copper","Zinc","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Zinc_RF-PCA",0.0646575944602943,"Copper_XGB-PCA","Zinc_RF-PCA","Copper","Zinc","XGB-PCA","RF-PCA"
"Iron_DL - Zinc_RF-PCA",0.43265430812965,"Iron_DL","Zinc_RF-PCA","Iron","Zinc","DL","RF-PCA"
"Iron_PLS - Zinc_RF-PCA",0.37812817359553,"Iron_PLS","Zinc_RF-PCA","Iron","Zinc","PLS","RF-PCA"
"Iron_RF-PCA - Zinc_RF-PCA",0.343552266130675,"Iron_RF-PCA","Zinc_RF-PCA","Iron","Zinc","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Zinc_RF-PCA",0.42977274168527,"Iron_XGB-PCA","Zinc_RF-PCA","Iron","Zinc","XGB-PCA","RF-PCA"
"Magnesium_DL - Zinc_RF-PCA",0.000217777236982367,"Magnesium_DL","Zinc_RF-PCA","Magnesium","Zinc","DL","RF-PCA"
"Magnesium_PLS - Zinc_RF-PCA",0.000644562667059347,"Magnesium_PLS","Zinc_RF-PCA","Magnesium","Zinc","PLS","RF-PCA"
"Magnesium_RF-PCA - Zinc_RF-PCA",0.000144705078184618,"Magnesium_RF-PCA","Zinc_RF-PCA","Magnesium","Zinc","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Zinc_RF-PCA",0.000276167795215961,"Magnesium_XGB-PCA","Zinc_RF-PCA","Magnesium","Zinc","XGB-PCA","RF-PCA"
"Manganese_DL - Zinc_RF-PCA",0.107552980910438,"Manganese_DL","Zinc_RF-PCA","Manganese","Zinc","DL","RF-PCA"
"Manganese_PLS - Zinc_RF-PCA",0.294885377753997,"Manganese_PLS","Zinc_RF-PCA","Manganese","Zinc","PLS","RF-PCA"
"Manganese_RF-PCA - Zinc_RF-PCA",0.330522305721058,"Manganese_RF-PCA","Zinc_RF-PCA","Manganese","Zinc","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - Zinc_RF-PCA",0.225496622986144,"Manganese_XGB-PCA","Zinc_RF-PCA","Manganese","Zinc","XGB-PCA","RF-PCA"
"Molybdenum_DL - Zinc_RF-PCA",0.00406095585245524,"Molybdenum_DL","Zinc_RF-PCA","Molybdenum","Zinc","DL","RF-PCA"
"Molybdenum_PLS - Zinc_RF-PCA",0.00225537142574703,"Molybdenum_PLS","Zinc_RF-PCA","Molybdenum","Zinc","PLS","RF-PCA"
"Molybdenum_RF-PCA - Zinc_RF-PCA",0.00359385232837189,"Molybdenum_RF-PCA","Zinc_RF-PCA","Molybdenum","Zinc","RF-PCA","RF-PCA"
"Molybdenum_XGB-PCA - Zinc_RF-PCA",0.00351055516924649,"Molybdenum_XGB-PCA","Zinc_RF-PCA","Molybdenum","Zinc","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Zinc_RF-PCA",6.16717925481433e-13,"Nitrate-N_DL","Zinc_RF-PCA","Nitrate-N","Zinc","DL","RF-PCA"
"Nitrate-N_PLS - Zinc_RF-PCA",1.90339980070433e-12,"Nitrate-N_PLS","Zinc_RF-PCA","Nitrate-N","Zinc","PLS","RF-PCA"
"Nitrate-N_RF-PCA - Zinc_RF-PCA",2.47915139530624e-11,"Nitrate-N_RF-PCA","Zinc_RF-PCA","Nitrate-N","Zinc","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Zinc_RF-PCA",1.22524087565923e-11,"Nitrate-N_XGB-PCA","Zinc_RF-PCA","Nitrate-N","Zinc","XGB-PCA","RF-PCA"
"pH_DL - Zinc_RF-PCA",0.0279839501182822,"pH_DL","Zinc_RF-PCA","pH","Zinc","DL","RF-PCA"
"pH_PLS - Zinc_RF-PCA",0.0366437725114479,"pH_PLS","Zinc_RF-PCA","pH","Zinc","PLS","RF-PCA"
"pH_RF-PCA - Zinc_RF-PCA",0.069091618135985,"pH_RF-PCA","Zinc_RF-PCA","pH","Zinc","RF-PCA","RF-PCA"
"pH_XGB-PCA - Zinc_RF-PCA",0.0440968817495836,"pH_XGB-PCA","Zinc_RF-PCA","pH","Zinc","XGB-PCA","RF-PCA"
"Phosphorus_DL - Zinc_RF-PCA",3.16161762731597e-07,"Phosphorus_DL","Zinc_RF-PCA","Phosphorus","Zinc","DL","RF-PCA"
"Phosphorus_PLS - Zinc_RF-PCA",3.83547348539612e-06,"Phosphorus_PLS","Zinc_RF-PCA","Phosphorus","Zinc","PLS","RF-PCA"
"Phosphorus_RF-PCA - Zinc_RF-PCA",5.4280691201368e-06,"Phosphorus_RF-PCA","Zinc_RF-PCA","Phosphorus","Zinc","RF-PCA","RF-PCA"
"Phosphorus_XGB-PCA - Zinc_RF-PCA",2.25792984805563e-06,"Phosphorus_XGB-PCA","Zinc_RF-PCA","Phosphorus","Zinc","XGB-PCA","RF-PCA"
"Potassium_DL - Zinc_RF-PCA",6.05903155051693e-13,"Potassium_DL","Zinc_RF-PCA","Potassium","Zinc","DL","RF-PCA"
"Potassium_PLS - Zinc_RF-PCA",1.61987170875696e-11,"Potassium_PLS","Zinc_RF-PCA","Potassium","Zinc","PLS","RF-PCA"
"Potassium_RF-PCA - Zinc_RF-PCA",3.51609286998946e-13,"Potassium_RF-PCA","Zinc_RF-PCA","Potassium","Zinc","RF-PCA","RF-PCA"
"Potassium_XGB-PCA - Zinc_RF-PCA",1.730750010437e-13,"Potassium_XGB-PCA","Zinc_RF-PCA","Potassium","Zinc","XGB-PCA","RF-PCA"
"Sulfate_DL - Zinc_RF-PCA",4.7552995068653e-09,"Sulfate_DL","Zinc_RF-PCA","Sulfate","Zinc","DL","RF-PCA"
"Sulfate_PLS - Zinc_RF-PCA",2.43206607142501e-08,"Sulfate_PLS","Zinc_RF-PCA","Sulfate","Zinc","PLS","RF-PCA"
"Sulfate_RF-PCA - Zinc_RF-PCA",4.60683794888179e-10,"Sulfate_RF-PCA","Zinc_RF-PCA","Sulfate","Zinc","RF-PCA","RF-PCA"
"Sulfate_XGB-PCA - Zinc_RF-PCA",2.80144128731294e-09,"Sulfate_XGB-PCA","Zinc_RF-PCA","Sulfate","Zinc","XGB-PCA","RF-PCA"
"Zinc_DL - Zinc_RF-PCA",0.225203158443044,"Zinc_DL","Zinc_RF-PCA","Zinc","Zinc","DL","RF-PCA"
"Zinc_PLS - Zinc_RF-PCA",0.397034768832483,"Zinc_PLS","Zinc_RF-PCA","Zinc","Zinc","PLS","RF-PCA"
"Ammonium-N_DL - Zinc_XGB-PCA",0.0067278850859364,"Ammonium-N_DL","Zinc_XGB-PCA","Ammonium-N","Zinc","DL","XGB-PCA"
"Ammonium-N_PLS - Zinc_XGB-PCA",0.00846156298631629,"Ammonium-N_PLS","Zinc_XGB-PCA","Ammonium-N","Zinc","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Zinc_XGB-PCA",0.00726071821841801,"Ammonium-N_RF-PCA","Zinc_XGB-PCA","Ammonium-N","Zinc","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Zinc_XGB-PCA",0.00544416441667908,"Ammonium-N_XGB-PCA","Zinc_XGB-PCA","Ammonium-N","Zinc","XGB-PCA","XGB-PCA"
"Boron_DL - Zinc_XGB-PCA",0.0378358742645878,"Boron_DL","Zinc_XGB-PCA","Boron","Zinc","DL","XGB-PCA"
"Boron_PLS - Zinc_XGB-PCA",0.0197046850362075,"Boron_PLS","Zinc_XGB-PCA","Boron","Zinc","PLS","XGB-PCA"
"Boron_RF-PCA - Zinc_XGB-PCA",0.0224479902530547,"Boron_RF-PCA","Zinc_XGB-PCA","Boron","Zinc","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Zinc_XGB-PCA",0.0415597200024574,"Boron_XGB-PCA","Zinc_XGB-PCA","Boron","Zinc","XGB-PCA","XGB-PCA"
"Calcium_DL - Zinc_XGB-PCA",8.36167687082517e-07,"Calcium_DL","Zinc_XGB-PCA","Calcium","Zinc","DL","XGB-PCA"
"Calcium_PLS - Zinc_XGB-PCA",3.84425646273741e-06,"Calcium_PLS","Zinc_XGB-PCA","Calcium","Zinc","PLS","XGB-PCA"
"Calcium_RF-PCA - Zinc_XGB-PCA",1.01286756097148e-06,"Calcium_RF-PCA","Zinc_XGB-PCA","Calcium","Zinc","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Zinc_XGB-PCA",3.68906635905711e-06,"Calcium_XGB-PCA","Zinc_XGB-PCA","Calcium","Zinc","XGB-PCA","XGB-PCA"
