"comparison","p","comp1","comp2","sp1","sp2","mod1","mod2"
"Phosphorus_PLS - Sulfate_XGB-PCA",1.03046134102834e-09,"Phosphorus_PLS","Sulfate_XGB-PCA","Phosphorus","Sulfate","PLS","XGB-PCA"
"Phosphorus_RF-PCA - Sulfate_XGB-PCA",1.09362322740081e-08,"Phosphorus_RF-PCA","Sulfate_XGB-PCA","Phosphorus","Sulfate","RF-PCA","XGB-PCA"
"Phosphorus_XGB-PCA - Sulfate_XGB-PCA",1.59853682988111e-11,"Phosphorus_XGB-PCA","Sulfate_XGB-PCA","Phosphorus","Sulfate","XGB-PCA","XGB-PCA"
"Potassium_DL - Sulfate_XGB-PCA",0.00311488751189954,"Potassium_DL","Sulfate_XGB-PCA","Potassium","Sulfate","DL","XGB-PCA"
"Potassium_PLS - Sulfate_XGB-PCA",0.0840288186436327,"Potassium_PLS","Sulfate_XGB-PCA","Potassium","Sulfate","PLS","XGB-PCA"
"Potassium_RF-PCA - Sulfate_XGB-PCA",0.0153260051732488,"Potassium_RF-PCA","Sulfate_XGB-PCA","Potassium","Sulfate","RF-PCA","XGB-PCA"
"Potassium_XGB-PCA - Sulfate_XGB-PCA",0.00292595251320054,"Potassium_XGB-PCA","Sulfate_XGB-PCA","Potassium","Sulfate","XGB-PCA","XGB-PCA"
"Sulfate_DL - Sulfate_XGB-PCA",0.300644281452831,"Sulfate_DL","Sulfate_XGB-PCA","Sulfate","Sulfate","DL","XGB-PCA"
"Sulfate_PLS - Sulfate_XGB-PCA",0.33123115950319,"Sulfate_PLS","Sulfate_XGB-PCA","Sulfate","Sulfate","PLS","XGB-PCA"
"Sulfate_RF-PCA - Sulfate_XGB-PCA",0.292360950591591,"Sulfate_RF-PCA","Sulfate_XGB-PCA","Sulfate","Sulfate","RF-PCA","XGB-PCA"
"Ammonium-N_DL - Zinc_DL",0.0106717444937024,"Ammonium-N_DL","Zinc_DL","Ammonium-N","Zinc","DL","DL"
"Ammonium-N_PLS - Zinc_DL",0.0033196319749383,"Ammonium-N_PLS","Zinc_DL","Ammonium-N","Zinc","PLS","DL"
"Ammonium-N_RF-PCA - Zinc_DL",0.0113371587842404,"Ammonium-N_RF-PCA","Zinc_DL","Ammonium-N","Zinc","RF-PCA","DL"
"Ammonium-N_XGB-PCA - Zinc_DL",0.0574617654891555,"Ammonium-N_XGB-PCA","Zinc_DL","Ammonium-N","Zinc","XGB-PCA","DL"
"Boron_DL - Zinc_DL",0.0649048640727692,"Boron_DL","Zinc_DL","Boron","Zinc","DL","DL"
"Boron_PLS - Zinc_DL",0.00369506886887487,"Boron_PLS","Zinc_DL","Boron","Zinc","PLS","DL"
"Boron_RF-PCA - Zinc_DL",0.00891066217645192,"Boron_RF-PCA","Zinc_DL","Boron","Zinc","RF-PCA","DL"
"Boron_XGB-PCA - Zinc_DL",0.0530958731961913,"Boron_XGB-PCA","Zinc_DL","Boron","Zinc","XGB-PCA","DL"
"Calcium_DL - Zinc_DL",3.76721826403785e-11,"Calcium_DL","Zinc_DL","Calcium","Zinc","DL","DL"
"Calcium_PLS - Zinc_DL",8.17850208513402e-13,"Calcium_PLS","Zinc_DL","Calcium","Zinc","PLS","DL"
"Calcium_RF-PCA - Zinc_DL",5.65625767109907e-12,"Calcium_RF-PCA","Zinc_DL","Calcium","Zinc","RF-PCA","DL"
"Calcium_XGB-PCA - Zinc_DL",4.05582983153052e-13,"Calcium_XGB-PCA","Zinc_DL","Calcium","Zinc","XGB-PCA","DL"
"Copper_DL - Zinc_DL",1.24567335953612e-05,"Copper_DL","Zinc_DL","Copper","Zinc","DL","DL"
"Copper_PLS - Zinc_DL",5.08436261098583e-06,"Copper_PLS","Zinc_DL","Copper","Zinc","PLS","DL"
"Copper_RF-PCA - Zinc_DL",5.39226519383661e-08,"Copper_RF-PCA","Zinc_DL","Copper","Zinc","RF-PCA","DL"
"Copper_XGB-PCA - Zinc_DL",1.28531168314907e-06,"Copper_XGB-PCA","Zinc_DL","Copper","Zinc","XGB-PCA","DL"
"Iron_DL - Zinc_DL",2.68799472727353e-14,"Iron_DL","Zinc_DL","Iron","Zinc","DL","DL"
"Iron_PLS - Zinc_DL",2.48482912821297e-14,"Iron_PLS","Zinc_DL","Iron","Zinc","PLS","DL"
"Iron_RF-PCA - Zinc_DL",5.60059013899513e-15,"Iron_RF-PCA","Zinc_DL","Iron","Zinc","RF-PCA","DL"
"Iron_XGB-PCA - Zinc_DL",1.51636686261804e-15,"Iron_XGB-PCA","Zinc_DL","Iron","Zinc","XGB-PCA","DL"
"Magnesium_DL - Zinc_DL",3.89177172803732e-11,"Magnesium_DL","Zinc_DL","Magnesium","Zinc","DL","DL"
"Magnesium_PLS - Zinc_DL",1.12964573877163e-15,"Magnesium_PLS","Zinc_DL","Magnesium","Zinc","PLS","DL"
"Magnesium_RF-PCA - Zinc_DL",4.88846011989765e-12,"Magnesium_RF-PCA","Zinc_DL","Magnesium","Zinc","RF-PCA","DL"
"Magnesium_XGB-PCA - Zinc_DL",9.15091792305912e-14,"Magnesium_XGB-PCA","Zinc_DL","Magnesium","Zinc","XGB-PCA","DL"
"Manganese_DL - Zinc_DL",0.239986918070428,"Manganese_DL","Zinc_DL","Manganese","Zinc","DL","DL"
"Manganese_PLS - Zinc_DL",0.271887556729808,"Manganese_PLS","Zinc_DL","Manganese","Zinc","PLS","DL"
"Manganese_RF-PCA - Zinc_DL",0.213643303677864,"Manganese_RF-PCA","Zinc_DL","Manganese","Zinc","RF-PCA","DL"
"Manganese_XGB-PCA - Zinc_DL",0.449239898646315,"Manganese_XGB-PCA","Zinc_DL","Manganese","Zinc","XGB-PCA","DL"
"Molybdenum_DL - Zinc_DL",0.0478668702207185,"Molybdenum_DL","Zinc_DL","Molybdenum","Zinc","DL","DL"
"Molybdenum_PLS - Zinc_DL",6.13526447040823e-05,"Molybdenum_PLS","Zinc_DL","Molybdenum","Zinc","PLS","DL"
"Molybdenum_RF-PCA - Zinc_DL",0.000973696912573231,"Molybdenum_RF-PCA","Zinc_DL","Molybdenum","Zinc","RF-PCA","DL"
"Molybdenum_XGB-PCA - Zinc_DL",0.00134606991534234,"Molybdenum_XGB-PCA","Zinc_DL","Molybdenum","Zinc","XGB-PCA","DL"
"Nitrate-N_DL - Zinc_DL",0.25607056722142,"Nitrate-N_DL","Zinc_DL","Nitrate-N","Zinc","DL","DL"
"Nitrate-N_PLS - Zinc_DL",0.0861603257099612,"Nitrate-N_PLS","Zinc_DL","Nitrate-N","Zinc","PLS","DL"
"Nitrate-N_RF-PCA - Zinc_DL",0.0017136433493742,"Nitrate-N_RF-PCA","Zinc_DL","Nitrate-N","Zinc","RF-PCA","DL"
"Nitrate-N_XGB-PCA - Zinc_DL",0.0098076612584655,"Nitrate-N_XGB-PCA","Zinc_DL","Nitrate-N","Zinc","XGB-PCA","DL"
"pH_DL - Zinc_DL",0.119484645236383,"pH_DL","Zinc_DL","pH","Zinc","DL","DL"
"pH_PLS - Zinc_DL",0.11439639508545,"pH_PLS","Zinc_DL","pH","Zinc","PLS","DL"
"pH_RF-PCA - Zinc_DL",0.000854138797409485,"pH_RF-PCA","Zinc_DL","pH","Zinc","RF-PCA","DL"
"pH_XGB-PCA - Zinc_DL",0.0125211344050374,"pH_XGB-PCA","Zinc_DL","pH","Zinc","XGB-PCA","DL"
"Phosphorus_DL - Zinc_DL",0.360240466593848,"Phosphorus_DL","Zinc_DL","Phosphorus","Zinc","DL","DL"
"Phosphorus_PLS - Zinc_DL",0.105933917421114,"Phosphorus_PLS","Zinc_DL","Phosphorus","Zinc","PLS","DL"
"Phosphorus_RF-PCA - Zinc_DL",0.0499974135620648,"Phosphorus_RF-PCA","Zinc_DL","Phosphorus","Zinc","RF-PCA","DL"
"Phosphorus_XGB-PCA - Zinc_DL",0.272861555524281,"Phosphorus_XGB-PCA","Zinc_DL","Phosphorus","Zinc","XGB-PCA","DL"
"Potassium_DL - Zinc_DL",3.30397033078206e-06,"Potassium_DL","Zinc_DL","Potassium","Zinc","DL","DL"
"Potassium_PLS - Zinc_DL",2.27419292010762e-09,"Potassium_PLS","Zinc_DL","Potassium","Zinc","PLS","DL"
"Potassium_RF-PCA - Zinc_DL",1.88900697845121e-07,"Potassium_RF-PCA","Zinc_DL","Potassium","Zinc","RF-PCA","DL"
"Potassium_XGB-PCA - Zinc_DL",3.6386810798059e-06,"Potassium_XGB-PCA","Zinc_DL","Potassium","Zinc","XGB-PCA","DL"
"Sulfate_DL - Zinc_DL",9.15956986407613e-12,"Sulfate_DL","Zinc_DL","Sulfate","Zinc","DL","DL"
"Sulfate_PLS - Zinc_DL",8.08632640378887e-15,"Sulfate_PLS","Zinc_DL","Sulfate","Zinc","PLS","DL"
"Sulfate_RF-PCA - Zinc_DL",1.07927072345241e-11,"Sulfate_RF-PCA","Zinc_DL","Sulfate","Zinc","RF-PCA","DL"
"Sulfate_XGB-PCA - Zinc_DL",2.22076158738717e-13,"Sulfate_XGB-PCA","Zinc_DL","Sulfate","Zinc","XGB-PCA","DL"
"Ammonium-N_DL - Zinc_PLS",0.099719408041645,"Ammonium-N_DL","Zinc_PLS","Ammonium-N","Zinc","DL","PLS"
"Ammonium-N_PLS - Zinc_PLS",0.0449698415929765,"Ammonium-N_PLS","Zinc_PLS","Ammonium-N","Zinc","PLS","PLS"
"Ammonium-N_RF-PCA - Zinc_PLS",0.10380266800228,"Ammonium-N_RF-PCA","Zinc_PLS","Ammonium-N","Zinc","RF-PCA","PLS"
"Ammonium-N_XGB-PCA - Zinc_PLS",0.288509802311252,"Ammonium-N_XGB-PCA","Zinc_PLS","Ammonium-N","Zinc","XGB-PCA","PLS"
"Boron_DL - Zinc_PLS",0.309893544291203,"Boron_DL","Zinc_PLS","Boron","Zinc","DL","PLS"
"Boron_PLS - Zinc_PLS",0.0484539955172356,"Boron_PLS","Zinc_PLS","Boron","Zinc","PLS","PLS"
"Boron_RF-PCA - Zinc_PLS",0.0884103305980905,"Boron_RF-PCA","Zinc_PLS","Boron","Zinc","RF-PCA","PLS"
"Boron_XGB-PCA - Zinc_PLS",0.275304098486655,"Boron_XGB-PCA","Zinc_PLS","Boron","Zinc","XGB-PCA","PLS"
"Calcium_DL - Zinc_PLS",1.99930562824624e-08,"Calcium_DL","Zinc_PLS","Calcium","Zinc","DL","PLS"
"Calcium_PLS - Zinc_PLS",7.5277842365992e-10,"Calcium_PLS","Zinc_PLS","Calcium","Zinc","PLS","PLS"
"Calcium_RF-PCA - Zinc_PLS",3.96289001091309e-09,"Calcium_RF-PCA","Zinc_PLS","Calcium","Zinc","RF-PCA","PLS"
"Calcium_XGB-PCA - Zinc_PLS",4.11169259248582e-10,"Calcium_XGB-PCA","Zinc_PLS","Calcium","Zinc","XGB-PCA","PLS"
"Copper_DL - Zinc_PLS",0.000694609577034199,"Copper_DL","Zinc_PLS","Copper","Zinc","DL","PLS"
"Copper_PLS - Zinc_PLS",0.000343326444483686,"Copper_PLS","Zinc_PLS","Copper","Zinc","PLS","PLS"
"Copper_RF-PCA - Zinc_PLS",8.76297384554574e-06,"Copper_RF-PCA","Zinc_PLS","Copper","Zinc","RF-PCA","PLS"
"Copper_XGB-PCA - Zinc_PLS",0.000114915548145576,"Copper_XGB-PCA","Zinc_PLS","Copper","Zinc","XGB-PCA","PLS"
"Iron_DL - Zinc_PLS",3.91716129460231e-11,"Iron_DL","Zinc_PLS","Iron","Zinc","DL","PLS"
"Iron_PLS - Zinc_PLS",3.65845886807137e-11,"Iron_PLS","Zinc_PLS","Iron","Zinc","PLS","PLS"
"Iron_RF-PCA - Zinc_PLS",9.99342688558264e-12,"Iron_RF-PCA","Zinc_PLS","Iron","Zinc","RF-PCA","PLS"
"Iron_XGB-PCA - Zinc_PLS",3.19099156934253e-12,"Iron_XGB-PCA","Zinc_PLS","Iron","Zinc","XGB-PCA","PLS"
"Magnesium_DL - Zinc_PLS",2.0553951563343e-08,"Magnesium_DL","Zinc_PLS","Magnesium","Zinc","DL","PLS"
"Magnesium_PLS - Zinc_PLS",2.46612019314723e-12,"Magnesium_PLS","Zinc_PLS","Magnesium","Zinc","PLS","PLS"
"Magnesium_RF-PCA - Zinc_PLS",3.49741975371207e-09,"Magnesium_RF-PCA","Zinc_PLS","Magnesium","Zinc","RF-PCA","PLS"
"Magnesium_XGB-PCA - Zinc_PLS",1.13438665082362e-10,"Magnesium_XGB-PCA","Zinc_PLS","Magnesium","Zinc","XGB-PCA","PLS"
"Manganese_DL - Zinc_PLS",0.0422596674721447,"Manganese_DL","Zinc_PLS","Manganese","Zinc","DL","PLS"
"Manganese_PLS - Zinc_PLS",0.340321340639651,"Manganese_PLS","Zinc_PLS","Manganese","Zinc","PLS","PLS"
"Manganese_RF-PCA - Zinc_PLS",0.411045214664669,"Manganese_RF-PCA","Zinc_PLS","Manganese","Zinc","RF-PCA","PLS"
"Manganese_XGB-PCA - Zinc_PLS",0.186432790369985,"Manganese_XGB-PCA","Zinc_PLS","Manganese","Zinc","XGB-PCA","PLS"
"Molybdenum_DL - Zinc_PLS",0.258752082007213,"Molybdenum_DL","Zinc_PLS","Molybdenum","Zinc","DL","PLS"
"Molybdenum_PLS - Zinc_PLS",0.00238658002611798,"Molybdenum_PLS","Zinc_PLS","Molybdenum","Zinc","PLS","PLS"
"Molybdenum_RF-PCA - Zinc_PLS",0.0187884852514358,"Molybdenum_RF-PCA","Zinc_PLS","Molybdenum","Zinc","RF-PCA","PLS"
"Molybdenum_XGB-PCA - Zinc_PLS",0.0237304227553318,"Molybdenum_XGB-PCA","Zinc_PLS","Molybdenum","Zinc","XGB-PCA","PLS"
"Nitrate-N_DL - Zinc_PLS",0.358230310084868,"Nitrate-N_DL","Zinc_PLS","Nitrate-N","Zinc","DL","PLS"
"Nitrate-N_PLS - Zinc_PLS",0.364639630311564,"Nitrate-N_PLS","Zinc_PLS","Nitrate-N","Zinc","PLS","PLS"
"Nitrate-N_RF-PCA - Zinc_PLS",0.0282044129719304,"Nitrate-N_RF-PCA","Zinc_PLS","Nitrate-N","Zinc","RF-PCA","PLS"
"Nitrate-N_XGB-PCA - Zinc_PLS",0.0942675003114125,"Nitrate-N_XGB-PCA","Zinc_PLS","Nitrate-N","Zinc","XGB-PCA","PLS"
"pH_DL - Zinc_PLS",0.43688704990696,"pH_DL","Zinc_PLS","pH","Zinc","DL","PLS"
"pH_PLS - Zinc_PLS",0.426703192720177,"pH_PLS","Zinc_PLS","pH","Zinc","PLS","PLS"
"pH_RF-PCA - Zinc_PLS",0.0170851501846598,"pH_RF-PCA","Zinc_PLS","pH","Zinc","RF-PCA","PLS"
"pH_XGB-PCA - Zinc_PLS",0.110844443248365,"pH_XGB-PCA","Zinc_PLS","pH","Zinc","XGB-PCA","PLS"
"Phosphorus_DL - Zinc_PLS",0.0843308723121472,"Phosphorus_DL","Zinc_PLS","Phosphorus","Zinc","DL","PLS"
"Phosphorus_PLS - Zinc_PLS",0.409144839395144,"Phosphorus_PLS","Zinc_PLS","Phosphorus","Zinc","PLS","PLS"
"Phosphorus_RF-PCA - Zinc_PLS",0.265599034278078,"Phosphorus_RF-PCA","Zinc_PLS","Phosphorus","Zinc","RF-PCA","PLS"
"Phosphorus_XGB-PCA - Zinc_PLS",0.339246950665654,"Phosphorus_XGB-PCA","Zinc_PLS","Phosphorus","Zinc","XGB-PCA","PLS"
"Potassium_DL - Zinc_PLS",0.000244016029895295,"Potassium_DL","Zinc_PLS","Potassium","Zinc","DL","PLS"
"Potassium_PLS - Zinc_PLS",6.35599925149901e-07,"Potassium_PLS","Zinc_PLS","Potassium","Zinc","PLS","PLS"
"Potassium_RF-PCA - Zinc_PLS",2.44194430899096e-05,"Potassium_RF-PCA","Zinc_PLS","Potassium","Zinc","RF-PCA","PLS"
"Potassium_XGB-PCA - Zinc_PLS",0.000263434813290947,"Potassium_XGB-PCA","Zinc_PLS","Potassium","Zinc","XGB-PCA","PLS"
"Sulfate_DL - Zinc_PLS",5.98587659046187e-09,"Sulfate_DL","Zinc_PLS","Sulfate","Zinc","DL","PLS"
"Sulfate_PLS - Zinc_PLS",1.3766810269087e-11,"Sulfate_PLS","Zinc_PLS","Sulfate","Zinc","PLS","PLS"
"Sulfate_RF-PCA - Zinc_PLS",6.886961781337e-09,"Sulfate_RF-PCA","Zinc_PLS","Sulfate","Zinc","RF-PCA","PLS"
"Sulfate_XGB-PCA - Zinc_PLS",2.443724652333e-10,"Sulfate_XGB-PCA","Zinc_PLS","Sulfate","Zinc","XGB-PCA","PLS"
"Zinc_DL - Zinc_PLS",0.154172584770181,"Zinc_DL","Zinc_PLS","Zinc","Zinc","DL","PLS"
"Ammonium-N_DL - Zinc_RF-PCA",0.46377788561583,"Ammonium-N_DL","Zinc_RF-PCA","Ammonium-N","Zinc","DL","RF-PCA"
"Ammonium-N_PLS - Zinc_RF-PCA",0.373861413975819,"Ammonium-N_PLS","Zinc_RF-PCA","Ammonium-N","Zinc","PLS","RF-PCA"
"Ammonium-N_RF-PCA - Zinc_RF-PCA",0.454660507133387,"Ammonium-N_RF-PCA","Zinc_RF-PCA","Ammonium-N","Zinc","RF-PCA","RF-PCA"
"Ammonium-N_XGB-PCA - Zinc_RF-PCA",0.207155966177702,"Ammonium-N_XGB-PCA","Zinc_RF-PCA","Ammonium-N","Zinc","XGB-PCA","RF-PCA"
"Boron_DL - Zinc_RF-PCA",0.189993458092318,"Boron_DL","Zinc_RF-PCA","Boron","Zinc","DL","RF-PCA"
"Boron_PLS - Zinc_RF-PCA",0.38745453355254,"Boron_PLS","Zinc_RF-PCA","Boron","Zinc","PLS","RF-PCA"
"Boron_RF-PCA - Zinc_RF-PCA",0.490640335840987,"Boron_RF-PCA","Zinc_RF-PCA","Boron","Zinc","RF-PCA","RF-PCA"
"Boron_XGB-PCA - Zinc_RF-PCA",0.218513454284103,"Boron_XGB-PCA","Zinc_RF-PCA","Boron","Zinc","XGB-PCA","RF-PCA"
"Calcium_DL - Zinc_RF-PCA",1.92050804429338e-05,"Calcium_DL","Zinc_RF-PCA","Calcium","Zinc","DL","RF-PCA"
"Calcium_PLS - Zinc_RF-PCA",1.50823057894433e-06,"Calcium_PLS","Zinc_RF-PCA","Calcium","Zinc","PLS","RF-PCA"
"Calcium_RF-PCA - Zinc_RF-PCA",5.51429668505286e-06,"Calcium_RF-PCA","Zinc_RF-PCA","Calcium","Zinc","RF-PCA","RF-PCA"
"Calcium_XGB-PCA - Zinc_RF-PCA",9.37351896937959e-07,"Calcium_XGB-PCA","Zinc_RF-PCA","Calcium","Zinc","XGB-PCA","RF-PCA"
"Copper_DL - Zinc_RF-PCA",0.034166152894073,"Copper_DL","Zinc_RF-PCA","Copper","Zinc","DL","RF-PCA"
"Copper_PLS - Zinc_RF-PCA",0.021651212504621,"Copper_PLS","Zinc_RF-PCA","Copper","Zinc","PLS","RF-PCA"
"Copper_RF-PCA - Zinc_RF-PCA",0.00174898004088393,"Copper_RF-PCA","Zinc_RF-PCA","Copper","Zinc","RF-PCA","RF-PCA"
"Copper_XGB-PCA - Zinc_RF-PCA",0.010453113925782,"Copper_XGB-PCA","Zinc_RF-PCA","Copper","Zinc","XGB-PCA","RF-PCA"
"Iron_DL - Zinc_RF-PCA",1.45121245317018e-07,"Iron_DL","Zinc_RF-PCA","Iron","Zinc","DL","RF-PCA"
"Iron_PLS - Zinc_RF-PCA",1.37412782679518e-07,"Iron_PLS","Zinc_RF-PCA","Iron","Zinc","PLS","RF-PCA"
"Iron_RF-PCA - Zinc_RF-PCA",4.85559954799004e-08,"Iron_RF-PCA","Zinc_RF-PCA","Iron","Zinc","RF-PCA","RF-PCA"
"Iron_XGB-PCA - Zinc_RF-PCA",1.93395562588504e-08,"Iron_XGB-PCA","Zinc_RF-PCA","Iron","Zinc","XGB-PCA","RF-PCA"
"Magnesium_DL - Zinc_RF-PCA",1.96163638669967e-05,"Magnesium_DL","Zinc_RF-PCA","Magnesium","Zinc","DL","RF-PCA"
"Magnesium_PLS - Zinc_RF-PCA",1.57004857167486e-08,"Magnesium_PLS","Zinc_RF-PCA","Magnesium","Zinc","PLS","RF-PCA"
"Magnesium_RF-PCA - Zinc_RF-PCA",5.00456870543095e-06,"Magnesium_RF-PCA","Zinc_RF-PCA","Magnesium","Zinc","RF-PCA","RF-PCA"
"Magnesium_XGB-PCA - Zinc_RF-PCA",3.38451346737533e-07,"Magnesium_XGB-PCA","Zinc_RF-PCA","Magnesium","Zinc","XGB-PCA","RF-PCA"
"Manganese_DL - Zinc_RF-PCA",0.000970489538534705,"Manganese_DL","Zinc_RF-PCA","Manganese","Zinc","DL","RF-PCA"
"Manganese_PLS - Zinc_RF-PCA",0.0370772588471442,"Manganese_PLS","Zinc_RF-PCA","Manganese","Zinc","PLS","RF-PCA"
"Manganese_RF-PCA - Zinc_RF-PCA",0.054918118389308,"Manganese_RF-PCA","Zinc_RF-PCA","Manganese","Zinc","RF-PCA","RF-PCA"
"Manganese_XGB-PCA - Zinc_RF-PCA",0.0117504787189856,"Manganese_XGB-PCA","Zinc_RF-PCA","Manganese","Zinc","XGB-PCA","RF-PCA"
"Molybdenum_DL - Zinc_RF-PCA",0.233651242949118,"Molybdenum_DL","Zinc_RF-PCA","Molybdenum","Zinc","DL","RF-PCA"
"Molybdenum_PLS - Zinc_RF-PCA",0.073824703252138,"Molybdenum_PLS","Zinc_RF-PCA","Molybdenum","Zinc","PLS","RF-PCA"
"Molybdenum_RF-PCA - Zinc_RF-PCA",0.240290935905211,"Molybdenum_RF-PCA","Zinc_RF-PCA","Molybdenum","Zinc","RF-PCA","RF-PCA"
"Molybdenum_XGB-PCA - Zinc_RF-PCA",0.271563275265069,"Molybdenum_XGB-PCA","Zinc_RF-PCA","Molybdenum","Zinc","XGB-PCA","RF-PCA"
"Nitrate-N_DL - Zinc_RF-PCA",0.0411701456731384,"Nitrate-N_DL","Zinc_RF-PCA","Nitrate-N","Zinc","DL","RF-PCA"
"Nitrate-N_PLS - Zinc_RF-PCA",0.151977715425816,"Nitrate-N_PLS","Zinc_RF-PCA","Nitrate-N","Zinc","PLS","RF-PCA"
"Nitrate-N_RF-PCA - Zinc_RF-PCA",0.296742985125819,"Nitrate-N_RF-PCA","Zinc_RF-PCA","Nitrate-N","Zinc","RF-PCA","RF-PCA"
"Nitrate-N_XGB-PCA - Zinc_RF-PCA",0.476417432677161,"Nitrate-N_XGB-PCA","Zinc_RF-PCA","Nitrate-N","Zinc","XGB-PCA","RF-PCA"
"pH_DL - Zinc_RF-PCA",0.1121437508972,"pH_DL","Zinc_RF-PCA","pH","Zinc","DL","RF-PCA"
"pH_PLS - Zinc_RF-PCA",0.117161087100284,"pH_PLS","Zinc_RF-PCA","pH","Zinc","PLS","RF-PCA"
"pH_RF-PCA - Zinc_RF-PCA",0.228443146664086,"pH_RF-PCA","Zinc_RF-PCA","pH","Zinc","RF-PCA","RF-PCA"
"pH_XGB-PCA - Zinc_RF-PCA",0.439584411337777,"pH_XGB-PCA","Zinc_RF-PCA","pH","Zinc","XGB-PCA","RF-PCA"
"Phosphorus_DL - Zinc_RF-PCA",0.00297441013829742,"Phosphorus_DL","Zinc_RF-PCA","Phosphorus","Zinc","DL","RF-PCA"
"Phosphorus_PLS - Zinc_RF-PCA",0.126243982197962,"Phosphorus_PLS","Zinc_RF-PCA","Phosphorus","Zinc","PLS","RF-PCA"
"Phosphorus_RF-PCA - Zinc_RF-PCA",0.22726194902101,"Phosphorus_RF-PCA","Zinc_RF-PCA","Phosphorus","Zinc","RF-PCA","RF-PCA"
"Phosphorus_XGB-PCA - Zinc_RF-PCA",0.0368402950649246,"Phosphorus_XGB-PCA","Zinc_RF-PCA","Phosphorus","Zinc","XGB-PCA","RF-PCA"
"Potassium_DL - Zinc_RF-PCA",0.0172931914605659,"Potassium_DL","Zinc_RF-PCA","Potassium","Zinc","DL","RF-PCA"
"Potassium_PLS - Zinc_RF-PCA",0.000260101393815573,"Potassium_PLS","Zinc_RF-PCA","Potassium","Zinc","PLS","RF-PCA"
"Potassium_RF-PCA - Zinc_RF-PCA",0.00360438824840791,"Potassium_RF-PCA","Zinc_RF-PCA","Potassium","Zinc","RF-PCA","RF-PCA"
"Potassium_XGB-PCA - Zinc_RF-PCA",0.0181907558725232,"Potassium_XGB-PCA","Zinc_RF-PCA","Potassium","Zinc","XGB-PCA","RF-PCA"
"Sulfate_DL - Zinc_RF-PCA",7.59016167529763e-06,"Sulfate_DL","Zinc_RF-PCA","Sulfate","Zinc","DL","RF-PCA"
"Sulfate_PLS - Zinc_RF-PCA",6.28112152978401e-08,"Sulfate_PLS","Zinc_RF-PCA","Sulfate","Zinc","PLS","RF-PCA"
"Sulfate_RF-PCA - Zinc_RF-PCA",8.45922120237372e-06,"Sulfate_RF-PCA","Zinc_RF-PCA","Sulfate","Zinc","RF-PCA","RF-PCA"
"Sulfate_XGB-PCA - Zinc_RF-PCA",6.21667248994453e-07,"Sulfate_XGB-PCA","Zinc_RF-PCA","Sulfate","Zinc","XGB-PCA","RF-PCA"
"Zinc_DL - Zinc_RF-PCA",0.00836079070335208,"Zinc_DL","Zinc_RF-PCA","Zinc","Zinc","DL","RF-PCA"
"Zinc_PLS - Zinc_RF-PCA",0.0847095842971162,"Zinc_PLS","Zinc_RF-PCA","Zinc","Zinc","PLS","RF-PCA"
"Ammonium-N_DL - Zinc_XGB-PCA",0.139245913308866,"Ammonium-N_DL","Zinc_XGB-PCA","Ammonium-N","Zinc","DL","XGB-PCA"
"Ammonium-N_PLS - Zinc_XGB-PCA",0.06729068066298,"Ammonium-N_PLS","Zinc_XGB-PCA","Ammonium-N","Zinc","PLS","XGB-PCA"
"Ammonium-N_RF-PCA - Zinc_XGB-PCA",0.144404261666456,"Ammonium-N_RF-PCA","Zinc_XGB-PCA","Ammonium-N","Zinc","RF-PCA","XGB-PCA"
"Ammonium-N_XGB-PCA - Zinc_XGB-PCA",0.360057564363069,"Ammonium-N_XGB-PCA","Zinc_XGB-PCA","Ammonium-N","Zinc","XGB-PCA","XGB-PCA"
"Boron_DL - Zinc_XGB-PCA",0.383342574039537,"Boron_DL","Zinc_XGB-PCA","Boron","Zinc","DL","XGB-PCA"
"Boron_PLS - Zinc_XGB-PCA",0.0720634974425951,"Boron_PLS","Zinc_XGB-PCA","Boron","Zinc","PLS","XGB-PCA"
"Boron_RF-PCA - Zinc_XGB-PCA",0.124831011624084,"Boron_RF-PCA","Zinc_XGB-PCA","Boron","Zinc","RF-PCA","XGB-PCA"
"Boron_XGB-PCA - Zinc_XGB-PCA",0.345532380877238,"Boron_XGB-PCA","Zinc_XGB-PCA","Boron","Zinc","XGB-PCA","XGB-PCA"
"Calcium_DL - Zinc_XGB-PCA",6.06670260899724e-08,"Calcium_DL","Zinc_XGB-PCA","Calcium","Zinc","DL","XGB-PCA"
"Calcium_PLS - Zinc_XGB-PCA",2.54305864306678e-09,"Calcium_PLS","Zinc_XGB-PCA","Calcium","Zinc","PLS","XGB-PCA"
"Calcium_RF-PCA - Zinc_XGB-PCA",1.26938549694993e-08,"Calcium_RF-PCA","Zinc_XGB-PCA","Calcium","Zinc","RF-PCA","XGB-PCA"
"Calcium_XGB-PCA - Zinc_XGB-PCA",1.41543984718602e-09,"Calcium_XGB-PCA","Zinc_XGB-PCA","Calcium","Zinc","XGB-PCA","XGB-PCA"
"Copper_DL - Zinc_XGB-PCA",0.0013612731322234,"Copper_DL","Zinc_XGB-PCA","Copper","Zinc","DL","XGB-PCA"
"Copper_PLS - Zinc_XGB-PCA",0.000698149079597941,"Copper_PLS","Zinc_XGB-PCA","Copper","Zinc","PLS","XGB-PCA"
